id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
3232,covtype3232,33,122,2216,192,849,254,193,37
3233,covtype3233,31,122,2199,170,834,254,199,48
3234,covtype3234,28,121,2185,150,819,254,205,59
3235,covtype3235,25,125,2159,124,792,252,213,72
3236,covtype3236,29,128,2124,85,759,253,207,59
3237,covtype3237,30,113,2110,60,750,254,194,44
3238,covtype3238,13,85,2078,0,735,238,218,109
3239,covtype3239,29,305,2165,175,720,128,210,215
3240,covtype3240,26,326,2233,319,735,148,202,189
3241,covtype3241,25,329,2239,342,742,154,202,184
3242,covtype3242,18,68,2217,30,930,236,200,89
3243,covtype3243,24,83,2139,0,750,245,189,60
3244,covtype3244,21,148,2106,30,630,243,233,109
3245,covtype3245,3,21,2008,0,270,217,232,152
3246,covtype3246,23,35,2006,30,210,210,182,97
3247,covtype3247,11,228,3236,150,3854,203,251,183
3248,covtype3248,10,54,2897,612,1490,226,218,124
3249,covtype3249,20,106,2833,446,1634,249,211,81
3250,covtype3250,16,183,2905,108,256,222,249,154
3251,covtype3251,18,154,2899,150,313,239,238,122
3252,covtype3252,18,153,2885,124,350,239,238,122
3253,covtype3253,19,170,2880,120,366,230,244,137
3254,covtype3254,21,175,2881,120,384,226,246,141
3255,covtype3255,22,124,2869,150,644,251,217,82
3256,covtype3256,24,249,2376,497,268,163,249,219
3257,covtype3257,9,68,2149,0,916,229,223,126
3258,covtype3258,12,349,2151,30,932,198,220,161
3259,covtype3259,27,335,2267,212,738,149,192,176
3260,covtype3260,35,347,2287,268,684,134,162,152
3261,covtype3261,15,134,2104,0,1380,243,231,113
3262,covtype3262,4,25,2103,0,1381,218,231,150
3263,covtype3263,14,31,2102,30,1383,216,209,127
3264,covtype3264,18,268,2101,0,1388,172,244,210
3265,covtype3265,6,16,2093,0,1406,215,227,149
3266,covtype3266,28,301,2256,330,1505,132,215,217
3267,covtype3267,16,91,2328,492,1381,243,214,97
3268,covtype3268,18,119,2305,458,1332,248,222,96
3269,covtype3269,29,126,2298,395,1103,253,206,60
3270,covtype3270,22,141,2287,400,1082,246,228,99
3271,covtype3271,20,229,2320,324,999,187,254,199
3272,covtype3272,22,160,2319,309,979,237,239,121
3273,covtype3273,35,135,2311,283,960,249,199,46
3274,covtype3274,37,125,2220,192,890,252,188,29
3275,covtype3275,34,128,2203,170,875,252,196,41
3276,covtype3276,31,129,2188,150,860,252,204,55
3277,covtype3277,28,128,2164,108,832,252,209,64
3278,covtype3278,31,133,2126,85,797,251,208,60
3279,covtype3279,28,135,2112,67,787,250,215,72
3280,covtype3280,24,126,2103,42,779,251,216,78
3281,covtype3281,8,62,2080,0,765,227,223,130
3282,covtype3282,16,102,2257,0,1050,245,217,96
3283,covtype3283,17,72,2250,0,1020,237,206,95
3284,covtype3284,25,45,1997,0,150,218,177,81
3285,covtype3285,8,223,3224,85,3912,210,248,174
3286,covtype3286,8,36,2915,631,1379,220,221,137
3287,covtype3287,2,233,2884,420,2045,215,241,163
3288,covtype3288,11,261,2946,541,1670,192,246,193
3289,covtype3289,14,183,2895,85,247,223,249,155
3290,covtype3290,23,190,2861,90,474,213,250,158
3291,covtype3291,9,347,2155,30,942,204,226,161
3292,covtype3292,36,333,2231,182,934,115,169,179
3293,covtype3293,17,331,2247,240,808,179,217,177
3294,covtype3294,13,354,2324,437,696,197,216,156
3295,covtype3295,19,130,2107,30,1350,247,226,100
3296,covtype3296,17,321,2111,30,1351,175,222,186
3297,covtype3297,22,23,2107,30,1355,202,188,115
3298,covtype3298,13,328,2104,0,1358,187,224,176
3299,covtype3299,8,338,2096,0,1377,204,229,165
3300,covtype3300,21,274,2324,450,1473,159,240,218
3301,covtype3301,8,68,2335,499,1423,228,225,130
3302,covtype3302,19,96,2327,516,1398,247,209,84
3303,covtype3303,23,102,2315,499,1374,251,202,66
3304,covtype3304,10,157,2291,470,1326,231,242,142
3305,covtype3305,18,240,2298,457,1302,183,252,203
3306,covtype3306,26,231,2341,430,1233,171,253,209
3307,covtype3307,34,127,2322,420,1167,252,195,40
3308,covtype3308,29,125,2289,404,1124,253,206,59
3309,covtype3309,22,143,2277,382,1103,245,229,101
3310,covtype3310,18,197,2275,361,1082,212,252,168
3311,covtype3311,24,229,2284,339,1062,175,253,207
3312,covtype3312,29,234,2296,319,1041,159,250,216
3313,covtype3313,23,208,2311,300,1022,197,254,182
3314,covtype3314,27,150,2308,283,1003,243,227,94
3315,covtype3315,38,131,2293,268,984,249,190,31
3316,covtype3316,35,125,2207,170,916,252,190,32
3317,covtype3317,33,127,2191,150,900,253,198,44
3318,covtype3318,30,136,2164,108,872,250,211,66
3319,covtype3319,32,137,2126,60,836,249,209,61
3320,covtype3320,14,136,2094,30,808,241,234,119
3321,covtype3321,10,79,2087,0,800,233,223,121
3322,covtype3322,27,273,2146,108,780,139,236,230
3323,covtype3323,28,319,2282,306,816,137,202,199
3324,covtype3324,15,334,2323,301,932,185,219,173
3325,covtype3325,18,95,2272,30,1110,245,211,89
3326,covtype3326,13,68,2263,0,1080,233,214,111
3327,covtype3327,15,31,2261,0,1050,215,207,125
3328,covtype3328,22,56,2086,0,570,228,186,80
3329,covtype3329,21,76,2073,0,540,240,196,76
3330,covtype3330,12,93,2015,0,330,239,222,111
3331,covtype3331,22,52,1995,0,120,225,187,85
3332,covtype3332,17,214,2872,319,2213,202,254,183
3333,covtype3333,6,198,2879,361,2154,218,245,163
3334,covtype3334,10,173,2888,42,212,226,245,150
3335,covtype3335,14,152,2873,85,283,236,240,131
3336,covtype3336,14,146,2866,60,319,239,237,125
3337,covtype3337,16,165,2859,60,361,232,244,138
3338,covtype3338,28,179,2851,60,510,219,243,138
3339,covtype3339,32,170,2848,85,564,224,233,115
3340,covtype3340,30,167,2842,90,618,229,235,115
3341,covtype3341,32,136,2825,90,674,249,209,61
3342,covtype3342,7,233,2414,391,402,208,247,175
3343,covtype3343,15,300,2106,0,1320,176,232,196
3344,covtype3344,20,354,2128,60,1323,182,200,152
3345,covtype3345,29,294,2297,391,1476,125,218,226
3346,covtype3346,24,92,2324,541,1416,248,196,63
3347,covtype3347,25,102,2311,525,1392,252,199,59
3348,covtype3348,22,107,2298,510,1368,251,209,75
3349,covtype3349,10,141,2289,497,1345,236,237,131
3350,covtype3350,18,228,2291,485,1321,190,254,196
3351,covtype3351,26,215,2327,459,1253,184,253,192
3352,covtype3352,24,172,2333,454,1231,228,243,133
3353,covtype3353,32,128,2309,433,1188,252,201,50
3354,covtype3354,29,124,2280,384,1146,253,206,59
3355,covtype3355,23,142,2267,361,1124,246,228,98
3356,covtype3356,20,194,2265,339,1104,213,252,164
3357,covtype3357,27,220,2273,319,1084,178,253,199
3358,covtype3358,28,194,2296,277,1045,202,249,163
3359,covtype3359,32,153,2294,258,1026,239,222,87
3360,covtype3360,39,130,2279,242,1008,249,188,28
3361,covtype3361,41,123,2255,228,990,250,174,0
3362,covtype3362,39,121,2234,201,973,251,178,15
3363,covtype3363,37,120,2214,175,957,253,183,22
3364,covtype3364,33,125,2180,127,927,253,197,43
3365,covtype3365,33,136,2138,67,886,249,206,57
3366,covtype3366,33,137,2124,42,875,249,207,58
3367,covtype3367,28,138,2110,30,864,249,217,76
3368,covtype3368,19,127,2100,30,854,248,224,95
3369,covtype3369,7,90,2090,30,845,231,229,130
3370,covtype3370,10,355,2091,0,837,203,222,157
3371,covtype3371,13,343,2092,0,819,193,219,165
3372,covtype3372,31,294,2275,150,865,120,216,228
3373,covtype3373,18,57,2285,67,1124,229,200,97
3374,covtype3374,27,45,2261,60,990,216,171,74
3375,covtype3375,31,63,2233,85,930,230,161,41
3376,covtype3376,21,59,2149,67,750,230,192,85
3377,covtype3377,26,53,2097,30,570,223,174,69
3378,covtype3378,24,87,2049,0,480,247,194,63
3379,covtype3379,10,352,2016,0,330,203,223,158
3380,covtype3380,8,30,3229,42,4057,218,223,140
3381,covtype3381,3,90,3221,0,3967,224,234,146
3382,covtype3382,31,110,3225,192,3010,254,190,39
3383,covtype3383,32,204,3146,247,1994,185,248,177
3384,covtype3384,14,106,2801,319,1761,243,223,107
3385,covtype3385,12,231,2878,361,2060,201,251,186
3386,covtype3386,18,153,2844,30,417,239,238,122
3387,covtype3387,29,167,2829,60,552,229,235,115
3388,covtype3388,22,113,2777,42,750,251,212,77
3389,covtype3389,5,155,2328,395,182,226,240,149
3390,covtype3390,19,267,2337,437,255,168,244,213
3391,covtype3391,15,310,2264,300,845,178,229,190
3392,covtype3392,23,296,2299,306,808,151,226,213
3393,covtype3393,8,35,2330,360,760,219,224,140
3394,covtype3394,16,163,2115,42,1293,233,243,135
3395,covtype3395,9,154,2104,30,1290,231,241,141
3396,covtype3396,14,50,2122,0,1299,226,209,114
3397,covtype3397,15,97,2109,0,1307,244,216,98
3398,covtype3398,40,304,2146,85,1332,83,185,225
3399,covtype3399,25,297,2290,365,1436,142,222,217
3400,covtype3400,18,77,2342,514,1458,240,205,89
3401,covtype3401,27,86,2326,543,1434,247,183,47
3402,covtype3402,21,95,2295,537,1387,248,204,74
3403,covtype3403,23,241,2294,503,1318,169,251,214
3404,covtype3404,24,234,2306,495,1296,173,253,209
3405,covtype3405,30,133,2298,417,1209,251,210,63
3406,covtype3406,28,122,2271,366,1167,254,205,58
3407,covtype3407,24,137,2258,342,1146,249,222,87
3408,covtype3408,22,183,2253,319,1126,220,248,150
3409,covtype3409,29,210,2260,297,1106,183,251,188
3410,covtype3410,33,207,2271,277,1087,180,248,182
3411,covtype3411,37,161,2273,234,1050,229,220,88
3412,covtype3412,38,126,2242,201,1015,250,185,23
3413,covtype3413,32,116,2169,108,953,254,191,38
3414,covtype3414,32,123,2153,85,939,254,198,45
3415,covtype3415,31,129,2139,67,926,252,204,54
3416,covtype3416,23,352,2100,0,874,172,193,154
3417,covtype3417,31,308,2262,90,860,122,204,215
3418,covtype3418,21,313,2324,210,924,159,219,198
3419,covtype3419,20,33,2280,67,1020,212,192,108
3420,covtype3420,12,102,2027,0,420,239,225,114
3421,covtype3421,13,343,2021,0,360,192,219,165
3422,covtype3422,18,108,2838,424,1679,247,217,92
3423,covtype3423,16,203,2846,258,2230,210,253,173
3424,covtype3424,19,223,2852,277,2200,191,254,194
3425,covtype3425,9,204,2868,330,2083,215,248,168
3426,covtype3426,12,273,2885,331,1965,188,243,195
3427,covtype3427,8,167,2876,30,182,226,243,150
3428,covtype3428,8,130,2843,0,350,233,236,135
3429,covtype3429,13,139,2830,0,430,240,235,123
3430,covtype3430,24,146,2807,30,626,244,229,99
3431,covtype3431,22,280,2361,430,319,155,236,219
3432,covtype3432,11,351,2158,0,981,199,221,159
3433,covtype3433,16,322,2162,30,993,179,223,183
3434,covtype3434,31,336,2302,277,984,136,181,174
3435,covtype3435,8,106,2328,331,785,233,231,130
3436,covtype3436,8,108,2326,335,782,235,231,128
3437,covtype3437,18,164,2115,30,1273,234,242,132
3438,covtype3438,2,8,2116,30,1266,217,235,155
3439,covtype3439,9,60,2110,0,1261,228,221,126
3440,covtype3440,8,47,2106,0,1260,223,223,135
3441,covtype3441,7,354,2107,0,1260,209,228,157
3442,covtype3442,16,77,2116,0,1273,238,210,98
3443,covtype3443,13,52,2106,0,1277,227,212,117
3444,covtype3444,25,282,2326,430,1437,144,232,224
3445,covtype3445,10,181,2346,488,1466,224,247,155
3446,covtype3446,21,126,2339,518,1476,250,220,87
3447,covtype3447,27,101,2310,551,1429,252,194,52
3448,covtype3448,22,100,2296,537,1406,250,205,72
3449,covtype3449,13,109,2286,524,1383,242,225,110
3450,covtype3450,20,238,2290,497,1338,180,253,206
3451,covtype3451,22,226,2302,484,1316,184,254,200
3452,covtype3452,28,160,2305,457,1273,235,233,108
3453,covtype3453,29,144,2284,402,1230,246,220,80
3454,covtype3454,27,135,2277,376,1209,250,216,75
3455,covtype3455,29,126,2263,350,1189,253,206,59
3456,covtype3456,22,171,2240,300,1149,229,243,134
3457,covtype3457,28,202,2244,277,1129,195,251,175
3458,covtype3458,37,163,2249,212,1074,226,221,92
3459,covtype3459,37,149,2242,192,1057,238,209,64
3460,covtype3460,35,137,2227,175,1040,248,202,50
3461,covtype3461,30,116,2199,150,1008,254,195,44
3462,covtype3462,30,107,2182,124,994,254,189,39
3463,covtype3463,32,105,2164,95,979,254,182,29
3464,covtype3464,32,110,2143,67,966,254,187,35
3465,covtype3465,28,117,2128,42,953,254,200,53
3466,covtype3466,16,338,2108,0,920,183,215,170
3467,covtype3467,27,266,2166,95,870,141,239,231
3468,covtype3468,13,321,2340,272,984,185,227,181
3469,covtype3469,16,104,2034,0,450,246,217,95
3470,covtype3470,11,19,2027,0,420,212,217,141
3471,covtype3471,31,46,2061,108,180,212,157,58
3472,covtype3472,12,62,3226,42,3994,230,215,115
3473,covtype3473,3,301,2933,474,1392,211,238,165
3474,covtype3474,6,231,2863,300,2106,210,246,173
3475,covtype3475,6,274,2865,300,2077,203,242,177
3476,covtype3476,14,289,2964,484,1579,179,238,198
3477,covtype3477,7,208,3011,376,1205,215,247,167
3478,covtype3478,9,150,2802,0,589,232,240,139
3479,covtype3479,10,251,2317,362,268,198,247,187
3480,covtype3480,10,337,2164,0,1008,197,225,167
3481,covtype3481,22,316,2177,60,1033,155,215,197
3482,covtype3482,17,313,2275,350,899,172,225,192
3483,covtype3483,26,141,2123,42,1259,247,222,86
3484,covtype3484,7,155,2108,30,1248,228,241,146
3485,covtype3485,14,327,2117,0,1239,184,223,178
3486,covtype3486,12,340,2108,30,1230,195,223,166
3487,covtype3487,23,118,2291,510,1425,252,213,76
3488,covtype3488,31,152,2280,417,1273,240,223,88
3489,covtype3489,30,146,2264,362,1231,245,220,81
3490,covtype3490,26,190,2231,258,1153,209,249,157
3491,covtype3491,32,140,2201,134,1050,247,212,67
3492,covtype3492,30,133,2189,124,1034,251,210,63
3493,covtype3493,29,121,2176,108,1020,254,202,54
3494,covtype3494,32,108,2160,85,1006,254,185,32
3495,covtype3495,32,105,2140,60,993,254,182,29
3496,covtype3496,13,95,2111,0,969,240,221,110
3497,covtype3497,19,352,2233,108,824,184,204,156
3498,covtype3498,19,359,2256,0,864,188,202,149
3499,covtype3499,9,283,2340,247,990,196,241,184
3500,covtype3500,23,27,2317,134,1140,203,183,107
3501,covtype3501,19,125,2037,0,481,248,223,94
3502,covtype3502,13,213,3094,180,2075,207,252,178
3503,covtype3503,12,276,2953,446,1630,189,242,193
3504,covtype3504,6,171,2290,300,127,225,243,153
3505,covtype3505,15,316,2168,0,1034,179,226,187
3506,covtype3506,31,330,2294,268,1188,133,186,184
3507,covtype3507,21,321,2314,330,1068,162,215,190
3508,covtype3508,19,145,2124,30,1237,242,234,113
3509,covtype3509,19,336,2114,0,1218,175,211,173
3510,covtype3510,27,341,2129,30,1209,152,188,168
3511,covtype3511,37,43,2157,67,1206,199,133,39
3512,covtype3512,24,132,2305,516,1448,250,219,82
3513,covtype3513,23,127,2295,499,1465,251,217,81
3514,covtype3514,13,122,2276,470,1423,242,229,114
3515,covtype3515,9,161,2272,457,1401,230,242,144
3516,covtype3516,23,186,2273,430,1358,216,249,154
3517,covtype3517,26,174,2275,417,1337,225,242,133
3518,covtype3518,27,152,2263,390,1294,241,229,98
3519,covtype3519,23,129,2228,295,1214,250,220,86
3520,covtype3520,22,173,2214,242,1176,228,244,137
3521,covtype3521,27,185,2216,216,1158,214,247,149
3522,covtype3522,28,175,2219,192,1140,223,241,131
3523,covtype3523,30,148,2208,150,1107,243,221,83
3524,covtype3524,32,147,2175,95,1061,243,217,76
3525,covtype3525,31,141,2165,85,1047,247,214,70
3526,covtype3526,33,126,2154,67,1033,253,199,46
3527,covtype3527,22,113,2118,30,1008,251,211,77
3528,covtype3528,22,62,2320,258,866,233,189,79
3529,covtype3529,25,325,2269,42,902,151,204,189
3530,covtype3530,27,330,2316,150,953,145,196,184
3531,covtype3531,6,347,2350,309,1087,208,230,160
3532,covtype3532,17,130,2039,0,514,246,228,105
3533,covtype3533,34,334,2080,85,335,125,175,177
3534,covtype3534,14,82,2822,319,1786,238,215,105
3535,covtype3535,3,248,2990,417,404,214,241,165
3536,covtype3536,6,189,2286,270,150,220,244,159
3537,covtype3537,12,252,2290,270,170,192,248,194
3538,covtype3538,9,302,2167,0,1015,196,236,180
3539,covtype3539,30,326,2220,124,1114,133,192,191
3540,covtype3540,16,106,2302,379,1024,246,218,96
3541,covtype3541,23,162,2121,0,1224,235,238,120
3542,covtype3542,21,334,2121,0,1194,166,206,176
3543,covtype3543,30,331,2128,30,1189,137,189,183
3544,covtype3544,31,36,2192,108,1173,202,158,73
3545,covtype3545,18,113,2297,492,1423,248,219,94
3546,covtype3546,16,101,2287,474,1440,245,217,97
3547,covtype3547,9,53,2270,430,1421,226,220,128
3548,covtype3548,13,97,2206,228,1200,241,221,108
3549,covtype3549,15,158,2203,201,1182,235,241,132
3550,covtype3550,27,158,2200,150,1148,237,232,107
3551,covtype3551,34,141,2180,108,1116,246,209,61
3552,covtype3552,34,145,2167,85,1101,244,212,68
3553,covtype3553,33,151,2157,67,1087,240,218,79
3554,covtype3554,33,140,2137,42,1060,247,210,63
3555,covtype3555,27,130,2123,30,1048,252,213,69
3556,covtype3556,20,333,2140,0,960,170,210,177
3557,covtype3557,25,224,2306,175,979,178,254,202
3558,covtype3558,25,311,2317,134,966,146,214,204
3559,covtype3559,11,336,2332,190,994,195,225,169
3560,covtype3560,6,305,2331,216,1008,204,237,172
3561,covtype3561,9,305,2338,268,1040,195,235,181
3562,covtype3562,13,332,2356,324,1110,190,224,173
3563,covtype3563,7,350,2039,0,518,208,228,159
3564,covtype3564,20,330,2043,30,488,168,211,180
3565,covtype3565,22,46,2045,124,127,221,188,92
3566,covtype3566,22,111,2862,417,1716,251,211,77
3567,covtype3567,14,108,2845,366,1752,243,223,107
3568,covtype3568,17,238,2836,192,2181,187,252,200
3569,covtype3569,28,300,2186,30,1053,131,216,219
3570,covtype3570,33,324,2255,190,1168,122,186,194
3571,covtype3571,28,316,2320,323,1231,136,204,202
3572,covtype3572,14,332,2297,277,981,187,222,174
3573,covtype3573,11,331,2304,242,959,195,227,171
3574,covtype3574,11,172,2130,60,1348,228,245,148
3575,covtype3575,13,190,2128,60,1333,219,250,161
3576,covtype3576,17,203,2132,60,1317,210,253,173
3577,covtype3577,7,163,2110,0,1195,227,242,148
3578,covtype3578,3,236,2112,30,1187,213,242,166
3579,covtype3579,28,321,2133,30,1165,136,200,197
3580,covtype3580,36,331,2186,124,1140,114,170,181
3581,covtype3581,19,82,2199,190,1207,242,204,84
3582,covtype3582,19,138,2187,134,1173,246,229,103
3583,covtype3583,26,131,2178,108,1158,251,216,76
3584,covtype3584,30,127,2165,85,1142,253,206,58
3585,covtype3585,31,133,2151,67,1128,251,208,61
3586,covtype3586,27,147,2131,30,1100,244,225,91
3587,covtype3587,7,338,2111,0,1064,205,230,164
3588,covtype3588,12,23,2271,0,931,213,215,137
3589,covtype3589,13,318,2357,362,1116,187,228,182
3590,covtype3590,17,326,2047,30,524,176,219,182
3591,covtype3591,28,313,2065,67,466,134,206,206
3592,covtype3592,33,243,2054,124,295,137,244,230
3593,covtype3593,32,254,2132,242,408,130,240,236
3594,covtype3594,19,55,3226,67,3930,228,196,93
3595,covtype3595,17,62,3219,42,3900,232,202,95
3596,covtype3596,12,121,3153,42,2941,240,230,117
3597,covtype3597,23,351,2947,240,270,172,194,155
3598,covtype3598,22,224,2812,108,2266,184,254,199
3599,covtype3599,16,222,2822,127,2236,198,254,189
3600,covtype3600,11,116,2317,228,95,240,229,118
3601,covtype3601,16,103,2310,218,108,245,219,99
3602,covtype3602,7,106,2285,210,175,232,232,132
3603,covtype3603,8,207,2313,210,277,215,247,168
3604,covtype3604,36,323,2297,256,1224,110,179,196
3605,covtype3605,21,146,2148,30,1231,244,232,106
3606,covtype3606,17,157,2142,0,1249,236,240,128
3607,covtype3607,24,203,2143,0,1284,200,253,176
3608,covtype3608,32,208,2153,30,1302,181,249,184
3609,covtype3609,5,142,2129,30,1357,228,239,144
3610,covtype3610,4,333,2126,30,1307,210,234,163
3611,covtype3611,17,236,2136,60,1262,187,253,199
3612,covtype3612,20,128,2126,30,1198,248,224,95
3613,covtype3613,6,111,2111,0,1177,230,234,137
3614,covtype3614,5,326,2114,30,1167,206,234,166
3615,covtype3615,19,303,2119,60,1150,163,227,202
3616,covtype3616,27,40,2180,120,1114,211,169,78
3617,covtype3617,34,341,2213,192,1158,130,168,164
3618,covtype3618,34,333,2240,255,1187,125,176,179
3619,covtype3619,33,334,2249,277,1198,127,177,178
3620,covtype3620,19,44,2256,277,1302,221,195,102
3621,covtype3621,20,64,2248,255,1284,234,195,85
3622,covtype3622,27,105,2160,67,1168,253,195,51
3623,covtype3623,28,110,2143,42,1154,254,196,50
3624,covtype3624,22,121,2129,30,1140,251,216,80
3625,covtype3625,12,127,2120,0,1127,240,232,121
3626,covtype3626,6,62,2118,0,1115,225,228,138
3627,covtype3627,13,353,2116,0,1103,196,216,157
3628,covtype3628,18,320,2166,0,1020,170,219,188
3629,covtype3629,12,315,2275,30,968,187,230,183
3630,covtype3630,13,185,2156,330,467,222,249,157
3631,covtype3631,5,143,3167,60,3120,227,239,146
3632,covtype3632,6,114,2284,180,192,230,234,138
3633,covtype3633,35,326,2327,295,1266,116,180,191
3634,covtype3634,4,346,2315,212,1025,212,233,159
3635,covtype3635,18,121,2148,30,1240,248,223,96
3636,covtype3636,12,133,2142,0,1256,239,234,124
3637,covtype3637,5,135,2140,0,1273,228,238,144
