id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
2908,fctype2908,26,288,2452,285,247,137,227,225
2909,fctype2909,23,291,2465,277,242,150,229,216
2910,fctype2910,19,294,2475,247,240,164,232,207
2911,fctype2911,12,298,2484,218,240,185,236,190
2912,fctype2912,4,357,2486,190,242,213,232,157
2913,fctype2913,8,62,2485,162,247,227,223,130
2914,fctype2914,13,74,2480,134,256,235,215,109
2915,fctype2915,15,75,2471,108,268,237,212,103
2916,fctype2916,13,69,2465,85,283,233,214,110
2917,fctype2917,12,66,2459,67,295,232,215,114
2918,fctype2918,9,63,2453,60,309,228,222,127
2919,fctype2919,4,302,2450,60,323,207,238,169
2920,fctype2920,14,272,2458,67,335,181,243,202
2921,fctype2921,8,268,2468,85,350,199,243,184
2922,fctype2922,5,288,2465,108,366,207,239,171
2923,fctype2923,9,298,2470,134,384,195,237,182
2924,fctype2924,9,330,2475,162,402,199,229,170
2925,fctype2925,14,320,2475,190,390,182,225,183
2926,fctype2926,18,310,2484,218,379,167,225,196
2927,fctype2927,18,313,2490,247,371,170,224,193
2928,fctype2928,18,315,2498,277,365,171,223,191
2929,fctype2929,15,317,2504,306,361,178,225,186
2930,fctype2930,11,322,2515,331,360,191,229,177
2931,fctype2931,11,335,2517,301,360,196,226,169
2932,fctype2932,9,345,2519,272,361,202,225,162
2933,fctype2933,8,336,2520,242,351,203,230,166
2934,fctype2934,7,307,2522,212,342,201,236,175
2935,fctype2935,2,315,2525,182,335,214,237,161
2936,fctype2936,7,100,2523,153,331,232,231,131
2937,fctype2937,13,100,2518,124,330,242,221,107
2938,fctype2938,17,97,2509,95,330,245,214,93
2939,fctype2939,17,99,2499,67,330,246,215,92
2940,fctype2940,16,105,2490,42,330,245,219,98
2941,fctype2941,12,111,2482,30,331,241,227,114
2942,fctype2942,5,96,2478,0,335,228,233,139
2943,fctype2943,8,356,2477,30,342,208,226,156
2944,fctype2944,21,323,2487,67,362,164,214,188
2945,fctype2945,21,324,2494,95,376,163,213,187
2946,fctype2946,19,329,2500,124,391,170,213,181
2947,fctype2947,16,345,2505,150,408,188,214,163
2948,fctype2948,12,359,2504,120,426,201,217,153
2949,fctype2949,10,25,2505,90,446,215,219,140
2950,fctype2950,9,61,2501,60,467,227,222,128
2951,fctype2951,6,84,2498,30,488,229,229,133
2952,fctype2952,5,75,2494,0,509,227,230,137
2953,fctype2953,6,349,2491,30,531,209,230,159
2954,fctype2954,11,313,2495,42,552,190,232,181
2955,fctype2955,8,320,2502,67,573,200,233,172
2956,fctype2956,5,15,2499,95,595,215,229,150
2957,fctype2957,4,27,2498,124,618,218,230,149
2958,fctype2958,14,108,2493,182,666,243,223,107
2959,fctype2959,20,111,2484,212,691,250,214,83
2960,fctype2960,23,116,2473,242,716,252,211,74
2961,fctype2961,25,118,2461,228,741,253,209,68
2962,fctype2962,25,118,2449,201,767,253,208,66
2963,fctype2963,25,119,2436,175,793,253,210,70
2964,fctype2964,23,123,2425,150,819,251,215,78
2965,fctype2965,23,125,2415,127,840,251,216,80
2966,fctype2966,23,125,2404,108,840,251,217,81
2967,fctype2967,23,128,2394,85,841,251,218,82
2968,fctype2968,24,127,2384,67,842,251,217,79
2969,fctype2969,25,120,2373,42,845,253,210,69
2970,fctype2970,27,105,2360,30,849,253,196,52
2971,fctype2971,10,14,2335,0,859,210,218,144
2972,fctype2972,18,340,2339,30,866,180,212,169
2973,fctype2973,22,335,2343,60,874,164,204,176
2974,fctype2974,27,335,2350,67,882,149,192,176
2975,fctype2975,35,347,2365,108,914,132,161,152
2976,fctype2976,29,336,2374,150,930,144,187,174
2977,fctype2977,23,335,2383,170,930,163,203,175
2978,fctype2978,22,37,2367,268,938,213,186,99
2979,fctype2979,25,35,2353,240,947,208,176,91
2980,fctype2980,24,29,2344,210,953,203,179,101
2981,fctype2981,21,359,2340,180,960,184,196,145
2982,fctype2982,22,38,2340,120,964,215,187,98
2983,fctype2983,27,54,2330,90,967,224,172,65
2984,fctype2984,25,49,2315,60,972,221,176,75
2985,fctype2985,21,22,2309,30,977,201,190,118
2986,fctype2986,26,330,2313,30,990,148,198,183
2987,fctype2987,27,327,2321,60,997,145,198,188
2988,fctype2988,26,327,2330,90,1006,147,199,187
2989,fctype2989,26,332,2337,120,999,152,198,180
2990,fctype2990,25,338,2343,150,983,158,197,173
2991,fctype2991,24,338,2348,180,967,162,199,172
2992,fctype2992,23,331,2353,210,953,158,204,181
2993,fctype2993,24,325,2360,240,939,155,207,188
2994,fctype2994,23,322,2368,270,926,155,210,191
2995,fctype2995,24,319,2376,300,914,152,211,195
2996,fctype2996,24,326,2385,330,902,155,206,187
2997,fctype2997,25,329,2391,360,892,153,202,184
2998,fctype2998,25,323,2399,390,882,148,205,192
2999,fctype2999,25,315,2408,420,874,146,211,201
3000,fctype3000,25,310,2419,450,866,143,213,206
3001,fctype3001,24,313,2430,466,859,148,214,202
3002,fctype3002,24,317,2439,459,853,151,212,198
3003,fctype3003,23,318,2447,430,849,153,212,196
3004,fctype3004,11,345,2459,371,842,197,222,163
3005,fctype3005,11,54,2461,342,841,226,217,123
3006,fctype3006,17,74,2451,313,840,238,205,92
3007,fctype3007,15,76,2442,285,841,238,210,99
3008,fctype3008,14,83,2435,256,842,239,214,102
3009,fctype3009,17,89,2427,228,845,243,211,91
3010,fctype3010,19,89,2418,201,849,245,206,83
3011,fctype3011,18,85,2407,175,853,243,208,88
3012,fctype3012,14,80,2398,150,859,238,213,102
3013,fctype3013,15,74,2391,120,866,237,210,101
3014,fctype3014,19,76,2383,90,874,239,202,86
3015,fctype3015,21,79,2361,30,892,242,196,74
3016,fctype3016,13,67,2349,0,902,233,213,110
3017,fctype3017,8,310,2344,0,914,199,235,175
3018,fctype3018,19,289,2352,30,926,162,234,210
3019,fctype3019,22,295,2365,60,939,151,227,214
3020,fctype3020,22,296,2377,90,953,153,227,212
3021,fctype3021,22,288,2389,120,967,152,231,216
3022,fctype3022,20,286,2414,180,999,159,234,213
3023,fctype3023,6,315,2424,240,1032,203,235,171
3024,fctype3024,5,287,2426,270,1050,206,240,172
3025,fctype3025,6,222,2429,300,1068,213,245,169
3026,fctype3026,10,173,2430,330,1053,226,245,150
3027,fctype3027,14,162,2426,360,1025,233,243,137
3028,fctype3028,13,175,2425,390,997,227,246,149
3029,fctype3029,10,185,2425,420,969,222,248,158
3030,fctype3030,11,196,2426,450,942,217,249,165
3031,fctype3031,10,203,2428,480,914,215,250,168
3032,fctype3032,8,166,2431,540,859,227,243,149
3033,fctype3033,12,141,2428,569,832,238,236,126
3034,fctype3034,10,135,2419,626,778,236,236,130
3035,fctype3035,9,135,2415,655,752,235,236,132
3036,fctype3036,12,127,2413,659,726,240,232,121
3037,fctype3037,11,125,2405,633,700,239,232,121
3038,fctype3038,8,137,2403,607,674,233,237,136
3039,fctype3039,8,145,2401,582,649,231,239,140
3040,fctype3040,10,139,2399,558,624,236,237,131
3041,fctype3041,11,130,2394,534,600,238,234,124
3042,fctype3042,11,130,2388,510,576,238,234,125
3043,fctype3043,13,145,2383,484,553,238,238,128
3044,fctype3044,17,157,2381,458,531,237,240,127
3045,fctype3045,23,149,2378,433,509,243,232,105
3046,fctype3046,29,136,2369,408,488,250,215,72
3047,fctype3047,30,136,2355,384,467,250,212,67
3048,fctype3048,27,146,2344,361,446,245,224,89
3049,fctype3049,29,150,2337,339,424,242,224,89
3050,fctype3050,31,147,2327,319,404,243,219,80
3051,fctype3051,30,150,2317,300,384,242,223,88
3052,fctype3052,27,156,2310,283,366,238,231,103
3053,fctype3053,26,164,2304,268,350,233,237,117
3054,fctype3054,25,174,2302,256,335,225,243,134
3055,fctype3055,8,40,3374,30,4450,221,223,137
3056,fctype3056,7,34,3373,0,4422,219,225,142
3057,fctype3057,6,39,3370,0,4393,220,227,142
3058,fctype3058,3,315,3370,0,4337,212,237,163
3059,fctype3059,5,259,3374,60,4280,208,243,173
3060,fctype3060,6,222,3378,120,4224,213,246,170
3061,fctype3061,6,180,3380,150,4196,223,244,156
3062,fctype3062,13,115,3378,180,4168,242,227,113
3063,fctype3063,27,83,3352,120,4112,246,183,50
3064,fctype3064,17,330,3308,67,3889,177,217,178
3065,fctype3065,16,340,3312,95,3861,184,214,169
3066,fctype3066,21,348,3311,175,3778,175,200,160
3067,fctype3067,32,322,3326,228,3723,122,188,196
3068,fctype3068,33,322,3339,256,3695,120,187,197
3069,fctype3069,31,328,3350,285,3667,132,189,188
3070,fctype3070,31,322,3358,313,3640,127,192,196
3071,fctype3071,26,320,3384,371,3585,143,204,197
3072,fctype3072,25,325,3391,400,3558,150,204,189
3073,fctype3073,10,114,3097,255,2278,238,230,122
3074,fctype3074,13,112,3091,234,2255,242,226,111
3075,fctype3075,14,118,3084,212,2232,243,227,110
3076,fctype3076,13,129,3078,190,2210,241,232,117
3077,fctype3077,15,128,3073,162,2188,244,229,110
3078,fctype3078,18,117,3065,134,2165,247,221,95
3079,fctype3079,22,104,3056,108,2143,250,207,73
3080,fctype3080,26,99,3042,85,2122,252,194,54
3081,fctype3081,23,100,3027,60,2100,250,202,68
3082,fctype3082,21,96,3017,30,2079,248,204,73
3083,fctype3083,23,85,3004,0,2058,246,195,67
3084,fctype3084,15,63,2992,0,2037,232,209,106
3085,fctype3085,10,16,2990,0,2016,211,219,143
3086,fctype3086,10,354,2990,0,1976,204,223,157
3087,fctype3087,9,340,2990,30,1956,201,227,165
3088,fctype3088,12,313,2993,42,1936,189,231,182
3089,fctype3089,15,312,2999,67,1917,179,228,189
3090,fctype3090,17,318,3005,95,1898,174,223,188
3091,fctype3091,16,329,3011,124,1879,179,219,178
3092,fctype3092,15,346,3014,153,1860,189,214,163
3093,fctype3093,17,344,3015,182,1842,184,212,165
3094,fctype3094,21,329,3019,212,1824,164,210,182
3095,fctype3095,26,320,3027,242,1806,144,205,196
3096,fctype3096,29,314,3038,272,1789,131,203,205
3097,fctype3097,31,308,3051,297,1772,122,204,215
3098,fctype3098,32,301,3066,319,1756,116,207,223
3099,fctype3099,26,306,3097,366,1724,138,214,211
3100,fctype3100,25,309,3107,391,1708,146,215,206
3101,fctype3101,24,310,3118,417,1693,149,216,204
3102,fctype3102,21,320,3127,443,1678,161,215,191
3103,fctype3103,23,321,3133,470,1664,156,211,192
3104,fctype3104,28,309,3143,497,1650,133,209,211
3105,fctype3105,32,295,3158,524,1637,115,212,229
3106,fctype3106,36,283,3177,510,1624,102,216,241
3107,fctype3107,34,278,3200,484,1610,108,222,241
3108,fctype3108,29,282,3218,458,1597,129,228,231
3109,fctype3109,24,294,3232,433,1584,147,227,216
3110,fctype3110,19,310,3242,408,1572,164,223,198
3111,fctype3111,19,314,3248,384,1560,164,221,195
3112,fctype3112,18,319,3257,361,1549,171,220,189
3113,fctype3113,13,340,3261,335,1538,192,220,167
3114,fctype3114,11,349,3262,309,1528,200,222,160
3115,fctype3115,11,341,3263,283,1518,196,223,166
3116,fctype3116,12,348,3266,256,1509,197,220,161
3117,fctype3117,7,358,3265,201,1492,209,227,156
3118,fctype3118,6,20,3266,175,1484,216,228,149
3119,fctype3119,13,67,3263,150,1477,233,213,110
3120,fctype3120,17,70,3253,127,1471,236,205,94
3121,fctype3121,13,63,3246,108,1465,231,214,113
3122,fctype3122,9,49,3241,85,1460,224,221,131
3123,fctype3123,9,25,3239,67,1455,216,221,141
3124,fctype3124,11,355,3237,60,1451,201,220,156
3125,fctype3125,17,314,3240,67,1448,173,225,191
3126,fctype3126,23,292,3250,85,1445,151,229,216
3127,fctype3127,26,279,3263,108,1443,140,233,228
3128,fctype3128,24,268,3279,134,1441,151,241,225
3129,fctype3129,18,252,3290,162,1440,179,249,207
3130,fctype3130,13,222,3297,190,1440,203,252,183
3131,fctype3131,12,188,3299,218,1440,221,249,159
3132,fctype3132,13,168,3299,247,1440,230,245,143
3133,fctype3133,16,152,3296,277,1440,238,239,127
3134,fctype3134,19,137,3291,306,1410,245,229,105
3135,fctype3135,19,137,3282,335,1380,245,229,105
3136,fctype3136,18,140,3277,365,1350,244,232,111
3137,fctype3137,18,139,3270,395,1320,244,231,108
3138,fctype3138,19,148,3264,424,1290,241,235,115
3139,fctype3139,22,148,3259,450,1260,243,232,106
3140,fctype3140,24,151,3251,433,1230,242,231,104
3141,fctype3141,25,157,3246,417,1200,238,234,110
3142,fctype3142,27,145,3240,402,1170,245,223,87
3143,fctype3143,26,138,3228,390,1140,248,221,84
3144,fctype3144,22,144,3221,379,1110,245,230,103
3145,fctype3145,22,147,3214,371,1080,243,232,106
3146,fctype3146,21,150,3208,365,1050,241,234,112
3147,fctype3147,20,150,3203,361,1020,241,235,114
3148,fctype3148,22,137,3197,360,990,248,225,94
3149,fctype3149,22,133,3186,361,960,249,222,89
3150,fctype3150,17,139,3179,365,930,244,232,111
3151,fctype3151,16,133,3174,371,900,244,230,109
3152,fctype3152,22,116,3166,379,871,251,213,77
3153,fctype3153,29,108,3152,390,841,254,192,44
3154,fctype3154,33,106,3134,402,811,254,182,29
3155,fctype3155,35,105,3115,417,781,253,175,18
3156,fctype3156,33,105,3094,430,751,253,180,27
3157,fctype3157,26,105,3078,443,721,253,197,54
3158,fctype3158,26,99,3065,450,691,252,194,54
3159,fctype3159,27,91,3049,451,661,249,188,49
3160,fctype3160,23,87,3035,454,631,246,196,67
3161,fctype3161,19,87,3024,459,601,244,205,82
3162,fctype3162,30,88,3014,466,571,248,176,34
3163,fctype3163,34,85,2988,474,541,245,163,0
3164,fctype3164,26,78,2975,481,511,243,184,55
3165,fctype3165,25,77,2961,451,481,242,184,58
3166,fctype3166,24,77,2947,421,451,242,189,64
3167,fctype3167,21,79,2935,391,421,242,197,75
3168,fctype3168,21,82,2925,361,391,244,199,76
3169,fctype3169,21,85,2913,331,361,245,200,76
3170,fctype3170,21,86,2902,301,331,245,201,76
3171,fctype3171,21,85,2890,272,301,245,198,72
3172,fctype3172,22,83,2878,242,272,244,197,72
3173,fctype3173,22,80,2866,212,242,243,196,72
3174,fctype3174,20,76,2854,182,212,241,198,78
3175,fctype3175,18,70,2844,153,182,236,202,90
3176,fctype3176,16,64,2836,124,153,233,205,99
3177,fctype3177,14,59,2829,95,124,230,210,110
3178,fctype3178,8,292,3008,228,900,199,239,180
3179,fctype3179,4,79,3009,201,930,224,233,144
3180,fctype3180,12,103,3004,175,960,240,224,112
3181,fctype3181,18,111,2996,150,990,247,218,93
3182,fctype3182,21,114,2986,127,1020,251,213,79
3183,fctype3183,23,113,2974,108,1050,252,210,74
3184,fctype3184,20,111,2963,85,1080,250,214,84
3185,fctype3185,14,106,2954,67,1110,243,222,104
3186,fctype3186,6,92,2949,42,1140,230,230,133
3187,fctype3187,9,346,2949,0,1200,203,227,162
3188,fctype3188,12,337,2950,30,1230,194,224,169
3189,fctype3189,13,338,2954,42,1260,191,221,169
3190,fctype3190,13,31,2954,95,1320,216,212,129
3191,fctype3191,14,52,2948,108,1348,226,209,113
3192,fctype3192,11,55,2941,127,1376,227,216,121
3193,fctype3193,4,32,2938,150,1405,219,230,147
3194,fctype3194,2,342,2939,170,1433,216,236,158
3195,fctype3195,1,79,2939,192,1461,220,236,152
3196,fctype3196,2,90,2938,212,1489,223,235,148
3197,fctype3197,5,326,2945,247,1690,207,234,166
3198,fctype3198,8,308,2947,256,1718,199,235,176
3199,fctype3199,9,300,2952,228,1747,194,236,182
3200,fctype3200,9,302,2956,201,1776,195,236,181
3201,fctype3201,7,307,2960,175,1805,201,236,175
3202,fctype3202,3,333,2962,150,1834,212,235,161
3203,fctype3203,2,63,2962,127,1863,221,234,150
3204,fctype3204,3,103,2960,108,1892,225,235,145
3205,fctype3205,4,115,2958,95,1921,227,236,144
3206,fctype3206,4,111,2956,90,1950,227,235,143
3207,fctype3207,4,90,2954,90,1979,226,233,141
3208,fctype3208,5,66,2952,95,2008,225,230,141
3209,fctype3209,4,36,2950,108,2037,219,230,148
3210,fctype3210,4,330,2950,150,2096,210,235,163
3211,fctype3211,4,320,2952,170,2125,210,236,164
3212,fctype3212,2,337,2953,175,2154,215,236,159
3213,fctype3213,1,45,2953,162,2183,219,236,154
3214,fctype3214,3,108,2952,153,2213,225,236,146
3215,fctype3215,9,122,2950,150,2242,236,233,128
3216,fctype3216,17,121,2944,134,2271,246,225,102
3217,fctype3217,24,112,2921,108,2330,253,207,68
3218,fctype3218,17,104,2899,90,2389,246,217,94
3219,fctype3219,16,99,2890,85,2418,244,217,98
3220,fctype3220,14,90,2882,67,2448,241,216,101
3221,fctype3221,13,78,2875,60,2477,236,216,109
3222,fctype3222,11,68,2869,60,2506,232,218,117
3223,fctype3223,9,62,2864,30,2529,228,221,126
3224,fctype3224,7,62,2861,0,2541,226,226,134
3225,fctype3225,4,30,2858,0,2553,218,231,149
3226,fctype3226,8,308,2859,0,2565,198,235,177
3227,fctype3227,15,298,2865,30,2577,178,234,196
3228,fctype3228,19,294,2873,42,2590,163,232,207
3229,fctype3229,25,292,2884,67,2603,142,226,220
3230,fctype3230,30,294,2899,95,2616,125,217,226
3231,fctype3231,30,301,2915,124,2630,123,211,221
3232,fctype3232,29,311,2929,153,2643,131,207,209
3233,fctype3233,26,321,2940,182,2656,143,203,195
3234,fctype3234,26,331,2948,212,2670,152,198,181
3235,fctype3235,26,342,2954,234,2683,157,191,166
3236,fctype3236,28,347,2957,255,2697,155,182,158
3237,fctype3237,31,343,2961,277,2710,143,177,162
3238,fctype3238,33,339,2967,300,2724,134,174,168
3239,fctype3239,34,339,2974,324,2737,130,172,168
3240,fctype3240,34,340,2981,350,2751,130,170,166
3241,fctype3241,33,338,2988,376,2765,132,175,171
3242,fctype3242,30,335,2996,402,2780,138,184,176
3243,fctype3243,26,337,3003,418,2795,154,195,174
3244,fctype3244,20,339,3008,430,2809,174,207,170
3245,fctype3245,14,339,3011,443,2825,189,219,169
3246,fctype3246,9,330,3013,457,2840,198,229,170
3247,fctype3247,6,318,3015,470,2856,203,234,170
3248,fctype3248,5,338,3017,484,2872,209,233,162
3249,fctype3249,8,26,3018,499,2888,216,222,142
3250,fctype3250,15,49,3014,503,2904,225,206,111
3251,fctype3251,19,54,3005,474,2920,227,196,94
3252,fctype3252,17,47,2997,446,2936,224,201,107
3253,fctype3253,13,27,2992,418,2947,214,212,131
3254,fctype3254,17,33,2989,335,2982,214,199,116
3255,fctype3255,19,44,2981,309,2994,221,195,102
3256,fctype3256,14,34,2974,283,3007,217,207,122
3257,fctype3257,13,20,2970,212,3046,210,211,135
3258,fctype3258,13,27,2967,192,3059,214,212,131
3259,fctype3259,12,24,2964,175,3072,213,214,135
3260,fctype3260,12,13,2962,162,3086,208,215,142
3261,fctype3261,10,354,2960,153,3127,204,223,157
3262,fctype3262,8,339,2961,162,3118,203,228,164
3263,fctype3263,7,328,2963,175,3089,203,232,168
3264,fctype3264,8,320,2965,192,3059,199,233,173
3265,fctype3265,10,315,2969,212,3029,192,232,179
3266,fctype3266,12,315,2973,234,3000,188,230,182
3267,fctype3267,15,310,2977,258,2970,179,229,190
3268,fctype3268,17,307,2984,283,2940,171,227,196
3269,fctype3269,17,313,2992,309,2910,171,224,193
3270,fctype3270,15,328,2998,335,2881,183,222,178
3271,fctype3271,12,350,3001,362,2851,198,219,160
3272,fctype3272,10,351,3001,390,2821,202,223,159
3273,fctype3273,9,328,3003,418,2792,199,230,171
3274,fctype3274,9,302,3006,446,2762,194,236,181
3275,fctype3275,9,287,3011,474,2732,196,240,183
3276,fctype3276,5,267,3017,532,2673,207,242,173
3277,fctype3277,6,277,3020,560,2644,205,241,175
3278,fctype3278,3,315,3023,551,2614,210,236,164
3279,fctype3279,5,28,3022,525,2584,218,230,148
3280,fctype3280,8,58,3020,499,2555,226,224,132
3281,fctype3281,10,79,3015,474,2525,234,222,119
3282,fctype3282,11,95,3009,446,2496,238,223,114
3283,fctype3283,12,106,3003,418,2466,241,225,111
3284,fctype3284,14,113,2996,390,2436,243,226,109
3285,fctype3285,15,117,2990,362,2407,244,225,106
3286,fctype3286,16,117,2983,335,2377,246,224,102
3287,fctype3287,16,116,2975,309,2348,246,223,100
3288,fctype3288,15,116,2967,283,2318,245,224,105
3289,fctype3289,14,113,2960,258,2289,244,224,107
3290,fctype3290,16,108,2953,234,2259,245,220,98
3291,fctype3291,18,106,2944,212,2230,248,215,89
3292,fctype3292,6,77,2430,295,834,228,228,134
3293,fctype3293,8,80,2426,323,860,231,225,127
3294,fctype3294,14,81,2420,351,886,238,215,106
3295,fctype3295,17,84,2411,379,912,242,209,92
3296,fctype3296,18,103,2392,437,966,247,214,89
3297,fctype3297,16,119,2383,408,993,246,224,101
3298,fctype3298,12,138,2377,379,1020,239,236,125
3299,fctype3299,10,175,2376,351,1048,226,246,151
3300,fctype3300,15,200,2377,323,1075,214,252,169
3301,fctype3301,14,146,2379,242,1159,239,237,125
3302,fctype3302,14,132,2373,212,1187,242,232,116
3303,fctype3303,17,118,2366,182,1215,247,223,99
3304,fctype3304,22,113,2355,153,1243,251,212,78
3305,fctype3305,25,116,2344,124,1271,253,208,67
3306,fctype3306,25,121,2332,95,1300,253,210,68
3307,fctype3307,23,125,2320,67,1328,251,216,79
3308,fctype3308,23,127,2310,42,1357,251,217,81
3309,fctype3309,26,129,2299,30,1385,251,215,75
3310,fctype3310,25,335,2296,30,1558,157,199,177
3311,fctype3311,24,336,2302,42,1587,161,200,174
3312,fctype3312,21,334,2308,30,1560,167,207,177
3313,fctype3313,15,345,2312,0,1530,189,215,164
3314,fctype3314,10,359,2311,0,1500,205,221,154
3315,fctype3315,9,309,2310,30,1470,194,234,180
3316,fctype3316,15,274,2318,42,1440,179,243,203
3317,fctype3317,20,259,2327,67,1410,168,247,215
3318,fctype3318,22,267,2351,124,1350,160,243,219
3319,fctype3319,15,296,2364,153,1320,176,234,198
3320,fctype3320,14,320,2357,255,1200,183,226,182
3321,fctype3321,19,285,2368,277,1170,165,236,210
3322,fctype3322,19,271,2377,300,1140,166,242,214
3323,fctype3323,21,266,2388,319,1110,162,244,218
3324,fctype3324,21,269,2400,339,1080,162,243,217
3325,fctype3325,18,275,2410,361,1050,169,241,210
3326,fctype3326,17,282,2419,382,1020,172,239,206
3327,fctype3327,17,286,2427,366,990,170,237,207
3328,fctype3328,18,288,2436,350,960,166,236,209
3329,fctype3329,19,292,2447,335,930,163,233,208
