id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1935,product-1935,10,60,221,201,213,78,202,110
1936,product-1936,223,253,81,74,68,65,137,67
1937,product-1937,181,250,233,59,202,120,15,188
1938,product-1938,41,78,81,35,155,71,173,121
1939,product-1939,73,151,124,231,74,229,107,138
1940,product-1940,81,114,178,190,141,88,96,192
1941,product-1941,70,107,67,38,63,185,194,53
1942,product-1942,196,286,189,69,148,70,29,191
1943,product-1943,128,154,145,219,189,93,212,95
1944,product-1944,149,181,163,115,194,285,48,127
1945,product-1945,110,204,57,256,65,182,244,233
1946,product-1946,121,179,126,119,147,135,226,162
1947,product-1947,46,90,138,69,159,117,109,191
1948,product-1948,162,228,155,183,29,178,85,229
1949,product-1949,106,179,260,25,191,284,188,102
1950,product-1950,196,242,56,196,50,23,148,161
1951,product-1951,155,167,26,68,98,156,228,241
1952,product-1952,74,102,136,188,229,80,104,202
1953,product-1953,190,204,80,75,74,94,148,117
1954,product-1954,107,185,135,70,139,199,135,168
1955,product-1955,149,193,181,131,94,178,230,192
1956,product-1956,58,58,157,203,172,198,67,173
1957,product-1957,132,147,144,91,146,184,9,109
1958,product-1958,67,157,184,198,145,143,145,142
1959,product-1959,206,270,127,172,176,177,22,202
1960,product-1960,32,84,242,161,136,131,159,131
1961,product-1961,134,159,177,63,17,184,109,143
1962,product-1962,78,98,88,179,24,138,66,45
1963,product-1963,31,97,110,61,135,140,99,156
1964,product-1964,173,242,196,9,94,170,260,158
1965,product-1965,189,257,138,138,104,140,123,124
1966,product-1966,114,117,198,128,188,163,92,98
1967,product-1967,85,145,37,246,16,190,189,179
1968,product-1968,107,140,231,61,211,165,150,169
1969,product-1969,192,242,111,180,36,108,106,193
1970,product-1970,168,200,55,96,111,167,43,114
1971,product-1971,236,307,177,69,51,168,132,75
1972,product-1972,163,184,97,153,225,141,95,125
1973,product-1973,55,108,110,102,187,148,193,173
1974,product-1974,88,150,62,222,145,43,34,62
1975,product-1975,127,211,92,208,178,96,80,93
1976,product-1976,12,25,23,209,104,61,79,132
1977,product-1977,235,241,210,30,165,253,94,245
1978,product-1978,150,179,222,31,124,117,121,121
1979,product-1979,109,200,109,204,207,177,51,41
1980,product-1980,106,118,116,226,239,43,95,29
1981,product-1981,128,178,211,73,65,93,117,172
1982,product-1982,128,157,53,76,115,207,130,199
1983,product-1983,61,146,107,158,177,76,162,233
1984,product-1984,138,206,143,6,107,183,136,25
1985,product-1985,95,106,91,146,170,75,78,159
1986,product-1986,130,207,123,183,50,111,197,218
1987,product-1987,81,147,116,223,65,40,10,186
1988,product-1988,135,217,56,187,193,10,51,135
1989,product-1989,62,147,34,184,226,128,18,60
1990,product-1990,9,55,197,37,74,135,106,127
1991,product-1991,49,58,150,62,80,116,33,102
1992,product-1992,62,123,29,161,69,205,180,39
1993,product-1993,139,187,155,34,7,47,76,121
1994,product-1994,87,139,18,49,151,21,216,57
1995,product-1995,206,251,24,154,209,120,251,115
1996,product-1996,82,98,31,110,97,122,154,146
1997,product-1997,56,95,165,31,77,181,169,76
1998,product-1998,231,308,8,166,181,51,34,63
1999,product-1999,44,61,105,149,33,247,181,52
2000,product-2000,132,141,84,90,81,209,134,143
2001,product-2001,215,217,170,200,198,95,147,73
2002,product-2002,144,235,104,97,200,186,101,134
2003,product-2003,96,183,101,119,50,64,118,65
2004,product-2004,87,107,14,66,78,90,219,142
2005,product-2005,86,129,50,156,158,113,142,110
2006,product-2006,265,360,139,58,205,200,58,52
2007,product-2007,146,177,37,231,153,157,19,8
2008,product-2008,77,171,161,33,139,214,118,201
2009,product-2009,220,281,100,116,266,235,168,199
2010,product-2010,18,31,100,60,199,219,192,135
2011,product-2011,44,132,49,21,148,17,117,30
2012,product-2012,97,163,90,109,209,72,196,231
2013,product-2013,190,216,34,211,213,42,42,149
2014,product-2014,119,202,163,167,141,108,55,95
2015,product-2015,258,322,143,143,23,70,208,21
2016,product-2016,27,102,200,14,204,136,119,39
2017,product-2017,125,189,141,77,94,65,162,96
2018,product-2018,235,330,145,173,105,177,67,87
2019,product-2019,134,146,233,173,98,99,163,71
2020,product-2020,150,229,59,74,236,64,68,221
2021,product-2021,110,210,186,92,222,130,227,207
2022,product-2022,194,281,98,198,203,92,80,142
2023,product-2023,86,171,51,170,193,101,169,31
2024,product-2024,87,148,75,124,240,77,30,129
2025,product-2025,75,94,173,234,104,189,68,47
2026,product-2026,97,103,180,46,177,138,70,98
2027,product-2027,111,197,198,22,80,140,27,129
2028,product-2028,189,265,156,89,178,157,149,22
2029,product-2029,209,251,36,231,156,24,153,204
2030,product-2030,60,94,52,195,112,100,87,100
2031,product-2031,86,158,52,137,99,227,191,59
2032,product-2032,139,165,226,114,56,158,178,43
2033,product-2033,94,156,114,197,155,174,10,10
2034,product-2034,184,270,91,62,62,82,147,187
2035,product-2035,103,151,204,190,224,126,73,102
2036,product-2036,176,262,60,22,148,45,159,130
2037,product-2037,135,171,176,205,88,129,187,176
2038,product-2038,185,252,154,169,81,107,56,195
2039,product-2039,11,42,177,7,156,183,44,150
2040,product-2040,84,163,157,196,99,226,136,204
2041,product-2041,179,181,104,115,162,189,194,129
2042,product-2042,95,154,84,73,202,164,128,212
2043,product-2043,229,318,91,93,64,183,71,154
2044,product-2044,96,163,200,109,212,104,124,210
2045,product-2045,83,114,197,86,183,209,104,94
2046,product-2046,29,81,95,111,14,194,196,200
2047,product-2047,200,287,165,175,42,201,174,70
2048,product-2048,83,89,171,158,40,93,99,124
2049,product-2049,99,159,218,33,57,90,70,207
2050,product-2050,35,64,67,130,157,102,152,111
2051,product-2051,194,198,81,204,178,124,22,174
2052,product-2052,67,145,93,227,194,55,195,201
2053,product-2053,148,151,206,42,39,80,143,180
2054,product-2054,161,199,53,127,171,104,254,170
2055,product-2055,178,225,34,193,18,199,191,48
2056,product-2056,120,180,171,19,55,184,223,70
2057,product-2057,62,153,57,116,221,173,118,27
2058,product-2058,47,105,41,147,60,74,96,34
2059,product-2059,165,227,125,90,158,21,95,37
2060,product-2060,24,81,219,107,32,207,24,87
2061,product-2061,58,95,225,57,29,140,121,113
2062,product-2062,34,68,15,100,219,128,110,21
2063,product-2063,138,150,75,197,175,119,166,213
2064,product-2064,119,159,175,166,218,269,149,118
2065,product-2065,158,227,103,119,197,142,127,111
2066,product-2066,107,194,150,84,82,105,209,70
2067,product-2067,8,96,219,106,134,110,166,70
2068,product-2068,153,173,200,63,190,128,145,79
2069,product-2069,214,235,202,124,36,85,64,179
2070,product-2070,152,219,188,75,79,155,246,211
2071,product-2071,103,193,119,165,125,128,97,3
2072,product-2072,78,106,120,208,259,101,186,120
2073,product-2073,117,171,152,63,145,198,191,88
2074,product-2074,203,234,73,223,37,87,170,44
2075,product-2075,135,163,107,207,50,177,80,172
2076,product-2076,183,216,68,68,200,111,269,152
2077,product-2077,136,155,99,234,165,184,87,197
2078,product-2078,186,256,74,101,52,115,185,174
2079,product-2079,106,176,57,105,13,225,176,173
2080,product-2080,151,159,165,45,43,59,10,238
2081,product-2081,109,171,239,207,29,129,60,75
2082,product-2082,57,132,48,201,53,21,140,150
2083,product-2083,106,141,164,21,56,70,69,175
2084,product-2084,122,191,152,34,41,87,227,178
2085,product-2085,206,285,62,81,21,43,132,12
2086,product-2086,254,257,61,206,212,101,152,194
2087,product-2087,200,270,107,161,199,48,144,102
2088,product-2088,39,84,92,34,216,64,130,58
2089,product-2089,164,190,191,167,67,120,38,192
2090,product-2090,33,112,52,126,88,104,131,182
2091,product-2091,219,248,233,105,179,199,124,175
2092,product-2092,166,231,162,74,137,221,155,106
2093,product-2093,131,226,49,64,114,163,204,69
2094,product-2094,148,179,100,184,202,8,47,94
2095,product-2095,71,147,61,149,113,60,109,209
2096,product-2096,186,262,80,155,203,93,89,203
2097,product-2097,242,243,87,60,100,144,137,109
2098,product-2098,58,68,210,76,84,226,156,71
2099,product-2099,164,250,213,88,102,58,74,56
2100,product-2100,102,142,11,149,40,77,173,258
2101,product-2101,9,37,179,184,119,104,117,77
2102,product-2102,12,77,42,168,185,115,46,163
2103,product-2103,223,284,59,23,225,39,81,158
2104,product-2104,98,123,127,62,34,140,194,57
2105,product-2105,92,163,226,213,39,192,196,135
2106,product-2106,101,156,19,95,50,61,38,146
2107,product-2107,67,86,112,193,103,176,87,47
2108,product-2108,179,254,228,149,123,143,171,168
2109,product-2109,139,202,30,267,176,129,67,161
2110,product-2110,65,144,104,194,105,178,131,20
2111,product-2111,193,233,178,149,116,33,72,186
2112,product-2112,195,195,171,193,163,17,134,149
2113,product-2113,139,144,81,68,59,216,121,236
2114,product-2114,92,138,53,28,158,152,91,34
2115,product-2115,195,266,14,35,148,107,51,129
2116,product-2116,119,196,225,84,157,63,104,47
2117,product-2117,220,292,186,123,48,198,128,37
2118,product-2118,199,217,217,112,105,198,4,176
2119,product-2119,114,167,188,203,79,32,197,188
2120,product-2120,117,156,86,179,50,187,59,165
2121,product-2121,192,281,50,75,39,209,48,100
2122,product-2122,16,105,187,154,35,78,176,43
2123,product-2123,58,119,91,211,171,113,81,19
2124,product-2124,197,216,53,135,149,118,161,216
2125,product-2125,101,182,33,85,175,110,193,92
2126,product-2126,124,218,112,90,82,160,32,83
2127,product-2127,42,57,74,130,170,135,191,37
2128,product-2128,87,166,166,21,183,192,191,174
2129,product-2129,196,258,140,2,100,176,194,77
2130,product-2130,74,113,101,161,168,220,232,258
2131,product-2131,47,110,68,118,106,212,189,220
2132,product-2132,181,221,143,146,67,158,39,145
2133,product-2133,46,90,46,49,167,67,172,151
2134,product-2134,64,134,140,160,93,86,11,180
2135,product-2135,100,161,140,161,178,115,133,140
2136,product-2136,70,102,74,49,31,242,210,212
2137,product-2137,42,59,137,112,208,112,200,136
2138,product-2138,33,116,222,91,156,38,68,50
2139,product-2139,125,175,121,74,48,2,101,133
2140,product-2140,200,290,196,146,164,173,200,170
2141,product-2141,57,65,146,91,212,95,4,26
2142,product-2142,131,150,182,67,78,274,179,68
2143,product-2143,99,174,46,176,65,154,193,218
2144,product-2144,34,86,93,196,166,5,192,134
2145,product-2145,133,142,200,60,121,89,47,140
2146,product-2146,224,321,137,185,249,97,114,97
2147,product-2147,144,201,193,6,176,168,62,28
2148,product-2148,162,217,59,49,73,126,227,91
2149,product-2149,60,72,92,31,59,176,68,37
2150,product-2150,21,93,40,199,41,64,211,172
2151,product-2151,185,223,107,173,86,159,151,128
2152,product-2152,168,232,128,96,104,204,112,9
2153,product-2153,124,166,105,28,198,199,111,2
2154,product-2154,196,257,168,166,163,194,57,219
2155,product-2155,50,62,79,29,116,33,16,151
2156,product-2156,83,168,99,64,70,75,44,119
2157,product-2157,187,269,52,26,8,178,1,202
2158,product-2158,33,45,42,203,51,172,111,47
2159,product-2159,46,118,181,216,255,84,193,50
2160,product-2160,11,103,37,107,137,143,66,134
2161,product-2161,68,99,30,74,125,138,63,188
2162,product-2162,52,88,133,185,49,230,114,148
2163,product-2163,64,112,158,145,194,195,150,92
2164,product-2164,141,162,97,67,157,187,145,175
2165,product-2165,188,229,150,165,121,206,151,68
2166,product-2166,118,208,109,115,90,88,115,145
2167,product-2167,106,189,62,111,218,76,122,118
2168,product-2168,79,115,124,155,52,204,79,123
2169,product-2169,157,230,189,199,129,168,205,17
2170,product-2170,194,269,13,103,124,211,135,177
2171,product-2171,187,227,119,83,120,50,57,98
2172,product-2172,102,174,138,105,117,174,193,171
2173,product-2173,56,58,94,45,204,133,137,38
2174,product-2174,115,177,239,125,242,106,221,82
2175,product-2175,119,160,55,181,178,205,66,162
2176,product-2176,172,213,30,174,21,119,114,215
2177,product-2177,131,210,235,248,125,132,207,37
2178,product-2178,152,180,61,192,205,61,221,44
2179,product-2179,93,148,47,73,42,180,87,59
2180,product-2180,204,277,8,139,106,207,52,159
2181,product-2181,194,291,172,92,37,109,189,67
2182,product-2182,43,136,87,185,246,129,55,120
2183,product-2183,189,226,198,150,118,71,200,232
2184,product-2184,128,169,75,212,152,149,226,172
2185,product-2185,62,124,184,184,137,113,147,183
2186,product-2186,171,175,148,5,119,3,89,88
2187,product-2187,251,304,135,139,137,155,190,227
2188,product-2188,118,162,199,27,42,48,84,50
2189,product-2189,222,305,109,143,78,114,175,51
2190,product-2190,166,226,89,97,80,189,40,55
2191,product-2191,15,15,29,102,109,130,221,147
2192,product-2192,194,239,182,143,184,209,30,259
2193,product-2193,211,293,188,132,50,211,154,37
2194,product-2194,201,256,13,145,58,187,180,123
2195,product-2195,84,99,137,175,98,108,178,190
2196,product-2196,174,200,198,63,31,106,237,197
2197,product-2197,174,203,230,246,224,76,254,156
2198,product-2198,204,209,66,131,68,141,245,123
2199,product-2199,25,25,56,79,184,143,101,73
2200,product-2200,78,169,73,103,118,155,43,130
2201,product-2201,127,203,156,101,103,153,43,54
2202,product-2202,124,162,178,90,72,107,162,84
2203,product-2203,199,243,64,19,33,42,98,185
2204,product-2204,205,261,177,58,86,50,107,168
2205,product-2205,30,62,108,157,158,283,47,168
2206,product-2206,169,207,13,68,137,111,9,32
2207,product-2207,154,159,237,68,171,166,243,155
2208,product-2208,186,215,103,110,250,180,120,212
2209,product-2209,97,108,203,14,21,56,129,85
2210,product-2210,204,281,74,98,43,140,76,222
2211,product-2211,140,198,56,173,202,109,238,212
2212,product-2212,80,129,94,160,53,194,85,158
2213,product-2213,135,172,181,152,193,108,114,161
2214,product-2214,47,60,81,58,164,141,141,242
2215,product-2215,121,138,241,17,83,49,9,61
2216,product-2216,153,235,86,39,204,178,107,78
2217,product-2217,86,111,70,112,45,145,8,69
2218,product-2218,192,208,75,220,34,190,79,52
2219,product-2219,155,193,90,193,202,195,174,69
2220,product-2220,143,216,149,49,226,188,85,94
2221,product-2221,52,71,144,136,160,88,185,111
2222,product-2222,193,266,159,159,123,207,166,192
2223,product-2223,72,88,199,143,137,181,132,78
2224,product-2224,196,212,130,147,37,158,147,26
2225,product-2225,62,104,150,208,179,134,203,140
2226,product-2226,170,256,142,168,187,157,170,26
2227,product-2227,82,92,94,194,129,116,184,117
2228,product-2228,140,233,41,47,118,131,100,104
2229,product-2229,62,103,20,126,183,231,175,50
2230,product-2230,49,124,183,152,155,82,116,55
2231,product-2231,209,304,187,210,7,84,266,125
2232,product-2232,81,115,110,7,141,225,161,150
2233,product-2233,102,137,149,115,2,42,204,80
2234,product-2234,53,103,125,93,183,156,199,173
2235,product-2235,40,94,23,51,150,85,236,164
2236,product-2236,199,269,16,93,173,245,246,129
2237,product-2237,197,222,144,183,205,167,15,129
2238,product-2238,205,257,85,116,192,240,82,174
2239,product-2239,69,112,12,150,173,82,186,99
2240,product-2240,216,298,48,107,106,151,168,125
2241,product-2241,43,69,208,179,87,206,143,124
2242,product-2242,115,175,162,21,146,174,197,154
2243,product-2243,210,227,11,169,132,71,177,119
2244,product-2244,36,68,149,89,144,185,186,202
2245,product-2245,162,241,65,186,152,43,141,49
2246,product-2246,109,197,124,193,105,16,125,205
2247,product-2247,173,232,229,90,172,100,204,128
2248,product-2248,169,188,154,97,193,235,164,81
2249,product-2249,72,161,173,87,56,140,81,193
2250,product-2250,162,180,140,144,154,213,123,180
2251,product-2251,157,182,85,157,154,45,164,118
2252,product-2252,52,72,110,84,72,209,192,20
2253,product-2253,114,180,32,96,32,131,34,135
2254,product-2254,122,156,41,28,225,101,82,177
2255,product-2255,132,192,15,177,103,215,130,166
2256,product-2256,106,168,71,144,122,250,192,91
2257,product-2257,140,226,164,61,159,138,176,81
2258,product-2258,77,82,174,150,128,123,102,170
2259,product-2259,128,197,150,127,11,143,148,185
2260,product-2260,103,114,84,134,44,111,189,37
2261,product-2261,73,171,38,92,38,63,85,49
2262,product-2262,81,170,90,167,127,216,117,71
2263,product-2263,184,230,93,150,30,116,162,97
2264,product-2264,179,214,170,75,149,40,242,158
2265,product-2265,192,195,55,127,174,16,62,144
2266,product-2266,166,210,178,104,43,12,161,206
2267,product-2267,66,66,193,178,64,86,61,217
2268,product-2268,72,120,121,149,31,232,150,227
2269,product-2269,107,136,181,159,48,259,68,147
2270,product-2270,88,172,243,129,68,191,156,131
2271,product-2271,236,300,18,52,111,55,150,284
2272,product-2272,165,171,209,99,235,175,60,85
2273,product-2273,108,170,28,194,162,125,70,74
2274,product-2274,178,212,145,190,66,173,34,214
2275,product-2275,219,235,158,153,255,139,92,8
2276,product-2276,68,167,133,110,202,108,105,231
2277,product-2277,64,143,216,75,88,169,128,65
2278,product-2278,70,112,160,164,167,77,283,245
2279,product-2279,124,131,198,25,16,62,191,130
2280,product-2280,30,50,70,145,178,84,174,127
2281,product-2281,146,224,99,93,17,194,109,151
2282,product-2282,163,249,36,255,177,244,143,184
2283,product-2283,46,74,108,49,186,142,159,115
2284,product-2284,80,104,163,95,55,29,26,192
2285,product-2285,68,160,142,114,172,63,191,190
2286,product-2286,70,108,145,42,164,45,230,70
2287,product-2287,40,62,16,166,183,93,205,163
2288,product-2288,195,265,184,241,29,177,178,140
2289,product-2289,202,280,221,193,68,50,166,9
2290,product-2290,192,233,87,61,201,147,76,106
2291,product-2291,185,228,3,42,71,147,65,205
2292,product-2292,101,110,237,134,138,113,199,53
2293,product-2293,85,99,69,98,170,51,113,202
2294,product-2294,177,259,178,17,16,111,116,177
2295,product-2295,179,226,23,75,182,57,162,185
2296,product-2296,180,227,114,67,207,68,222,89
2297,product-2297,119,219,141,84,194,128,202,89
2298,product-2298,92,164,132,159,82,255,163,4
2299,product-2299,243,271,173,188,188,163,179,62
2300,product-2300,64,66,213,68,94,210,125,105
2301,product-2301,190,192,163,180,69,145,129,47
2302,product-2302,230,302,178,203,206,41,58,124
2303,product-2303,205,262,192,226,73,130,28,216
2304,product-2304,214,296,141,148,152,138,31,204
2305,product-2305,84,142,118,79,90,64,175,64
2306,product-2306,136,228,165,56,137,146,166,181
2307,product-2307,64,85,40,109,170,99,57,11
2308,product-2308,191,211,169,15,242,119,207,9
